test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
3423747127,165833622,"2019-09-01 00:06:47","182.232.xxx.xxx",396,337,35,"Pathum Thani","Thailand","TH",14.0500,100.4833,"CPE-RMUTT","Thailand","TH","Nakhon Ratchasima","30","Pak Chong",14.628,101.409,73.85,12,12,"AIS Mobile","1","AIS","TH","520","3","iPhone X","12.4.1",1,"Nong Nam Daeng, Pak Chong District, Nakhon Ratchasima, Thailand","Nong Nam Daeng","locality","Thailand","TH","Nakhon Ratchasima","Pak Chong District","","30130","","","",0,124.29
3423747129,153985797,"2019-09-01 00:06:47","151.18.xxx.xxx",828,15089,54,"Milan","Italy","IT",45.4640,9.1916,"CWNET","Italy","IT","Lombardy","25","Casorate Sempione",45.671,8.751,25.6718,12,12,"Wind Tre","1","I WIND","IT","222","88","iPhone SE","13.1.1",1,"Casorate Sempione VA, Italy","Casorate Sempione","locality","Italy","IT","Lombardy","Province of Varese","Casorate Sempione","21011","","45.66944","8.74916",1,42.2069
3423747137,173001364,"2019-09-01 00:06:47","223.104.xxx.xxx",36937,7987,25,"Harbin","China","CN",45.7500,126.6333,"ChinaMobile-HeiLongjiang","China","CN","Heilongjiang","HL","Harbin",45.750,126.650,0.806085,12,12,"China Mobile Guangdong","1","中国移动","CN","460","2","iPhone 7","12.4",2,"Harbin, Heilongjiang, China","Harbin","locality","China","CN","Heilongjiang","","","","","45.75000","126.65000",2,1.29582
3423747138,138455397,"2019-09-01 00:06:47","27.242.xxx.xxx",149480,51724,23,"Hsinchu","Taiwan","TW",24.8167,120.9833,"Chief Telecom","Taiwan","TW","Hsinchu County","HSZ","Neili",24.826,121.056,4.6776,12,12,"FarEasTone","1","遠傳電信","TW","466","1","iPhone 8","12.4.1",1,"Xinpu, Xinpu Township, Hsinchu County, Taiwan 305","Xinpu","locality","Taiwan","TW","Hsinchu County","Xinpu Township","新民里","305","","24.82536","121.05685",1,10.0925
3423747143,123211514,"2019-09-01 00:06:48","151.255.xxx.xxx",28075,12912,53,"Baha","Saudi Arabia","SA",20.0217,41.4713,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,178.629,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 6S","12.4",2,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231","","","",0,287.162
3423747155,174398110,"2019-09-01 00:06:49","101.137.xxx.xxx",7321,18940,34,"Taipei","Taiwan","TW",25.0333,121.5333,"WiFly","Taiwan","TW","Taipei City","TPE","Taipei",25.047,121.531,1.00736,12,12,"Asia Pacific Telecom","1","GT","TW","466","5","iPhone 7 Plus","11.2.2",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","104","","25.04780","121.53180",2,1.06286
3423747158,135257250,"2019-09-01 00:06:49","82.203.xxx.xxx",82977,17623,30,"Tampere","Finland","FI",61.5000,23.7667,"Elmo","Finland","FI","Southwest Finland","19","Kaarina",60.409,22.382,88.5751,13,13,"DNA Oyj","1","","","","","AppleTV5,3","13.0",2,"20780 Kaarina, Finland","Kaarina","locality","Finland","FI","Kaarina","","","20780","","60.40990","22.38250",2,140.778
3423747162,174791923,"2019-09-01 00:06:49","37.162.xxx.xxx",33723,18971,74,"Fermo","IT","IT",43.1589,13.7201,"GetBy","Italy","IT","Marche","57","Porto Recanati",43.435,13.654,19.3949,12,12,"Iliad Italia","1","Iliad","IT","222","50","iPhone 8","12.3.1",1,"Porto Recanati MC, Italy","Porto Recanati","locality","Italy","IT","Marche","Province of Macerata","Porto Recanati","60025","","43.43595","13.65697",1,30.8163
3423747169,174791925,"2019-09-01 00:06:49","221.192.xxx.xxx",18048,28577,95,"Taipa","Macau","MO",22.1597,113.5639,"CTM","China","CN","Guangdong","GD","Guangzhou",22.977,113.312,58.7804,12,12,"China Unicom Hebei","1","中国联通","CN","460","1","iPhone 7 Plus","12.4",1,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","","22.97714","113.31239",1,111.183
3423747174,170325475,"2019-09-01 00:06:50","113.115.xxx.xxx",5853,5939,38,"Shenzhen","China","CN",22.5333,114.1333,"China Mobile,Guangdong","China","CN","Guangdong","GD","Guangzhou",23.109,113.270,67.8913,12,12,"China Telecom Guangdong","1","中国电信","CN","460","11","iPhone X","12.4",1,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","","23.10913","113.27094",1,111.37
3423747178,174791893,"2019-09-01 00:06:50","119.160.xxx.xxx",20447,3490,22,"Islamabad","Pakistan","PK",33.7167,73.0667,"Jazz","Pakistan","PK","Punjab","PB","Rawalpindi",33.600,73.077,8.06403,12,12,"Mobilink Mobile Internet","1","Jazz","PK","410","1","iPhone XS","13.1",1,"Rawalpindi, Pakistan","Rawalpindi","locality","Pakistan","PK","Punjab","Rawalpindi","","46000","","33.60044","73.07710",1,38.1648
3423747180,116503740,"2019-09-01 00:06:50","223.24.xxx.xxx",7515,4792,45,"Chiangmai","Thailand","TH",18.7061,98.9817,"3BB","Thailand","TH","Chiang Mai","50","Chiang Mai",18.811,98.966,7.36804,6,6,"True Internet","1","TRUE-H","TH","520","0","iPhone 7 Plus","12.1.4",1,"Chiang Mai, Mueang Chiang Mai District, Chiang Mai, Thailand","Chiang Mai","sublocality_level_1","Thailand","TH","Chiang Mai","Mueang Chiang Mai District","","50300","","18.81159","98.96609",1,9.3626
3423747185,174791890,"2019-09-01 00:06:50","223.24.xxx.xxx",5959,9108,30,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.758,100.565,5.57809,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone 7 Plus","12.4.1",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","","13.75860","100.56585",1,3.60764
3423747194,114432848,"2019-09-01 00:06:50","211.36.xxx.xxx",706,3531,530,"Seoul","South Korea","KR",37.5833,127.0000,"Speedtest.net","South Korea","KR","Gyeonggi-do","41","Sunae",37.840,127.099,18.592,12,12,"LG Uplus","1","LG U+","KR","450","6","iPhone 7 Plus","12.4.1",1,"Yangju-si, Gyeonggi-do, South Korea","Yangju-si","locality","South Korea","KR","Gyeonggi-do","","","482-150","","37.84029","127.09850",1,24.7545
3423747208,117808962,"2019-09-01 00:06:51","176.227.xxx.xxx",56404,49733,16,"Istanbul","Turkey","TR",41.0136,28.9550,"IDEAL HOSTING","Turkey","TR","İstanbul","34","Istanbul",41.034,28.948,1.51678,12,12,"Turkcell","1","Turkcell","TR","286","1","iPhone 6 Plus","10.3.3",2,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34087","","","",0,0.985726
3423747215,161952628,"2019-09-01 00:06:52","80.187.xxx.xxx",20875,2398,53,"Berlin","Germany","DE",52.5167,13.3833,"SysEleven GmbH","Germany","DE","Berlin","BE","Berlin",52.422,13.280,7.83164,6,6,"Deutsche Telekom AG","1","Telekom.de","DE","262","1","iPhone XS Max","13.1",1,"Berlin, Germany","Berlin","locality","Germany","DE","Berlin","","","14167","","52.42252","13.28014",1,1.13
3423747222,152815005,"2019-09-01 00:06:52","157.32.xxx.xxx",6163,4796,59,"Vadodara","India","IN",22.3000,73.2000,"NEXTECH BROADBAND PVT LTD","India","IN","Gujarat","GJ","Utran",21.197,72.905,78.5802,12,12,"Jio","1","Jio","IN","405","857","iPhone X","12.4.1",1,"Saniya Hemad, Gujarat 395006, India","Saniya Hemad","locality","India","IN","Gujarat","Surat","","395006","","21.19745","72.90520",1,123.515
3423747248,95690385,"2019-09-01 00:06:54","77.154.xxx.xxx",16878,7276,30,"Massy","France","FR",48.7309,2.2713,"TestDebit.info","France","FR","Pays de la Loire","PDL","Vergonnes",47.735,-1.095,169.7,12,12,"SFR","1","SFR","FR","208","10","iPad Air 2","12.4.1",1,"Vergonnes, France","Vergonnes","locality","France","FR","Pays de la Loire","Maine-et-Loire","","49420","","47.73563","-1.09567",1,272.076
3423747262,134722819,"2019-09-01 00:06:55","94.25.xxx.xxx",26079,4418,71,"Kostroma","Russia","RU",58.5500,43.6830,"Svyaz Energo LLC","Russia","RU","Arkhangelsk Oblast","ARK","Kotlas",61.273,46.685,215.207,12,12,"Yota","1","Yota","RU","250","11","iPhone X","13.1",1,"Kotlas, Arkhangelsk Oblast, Russia","Kotlas","locality","Russia","RU","Arkhangelsk Oblast","Kotlassky District","","165311","","61.27385","46.68511",1,343.43
3423747264,168692362,"2019-09-01 00:06:55","83.220.xxx.xxx",542,820,49,"Troitsk","Russia","RU",55.4914,37.3092,"MosLine Group LLC","Russia","RU","Moscow Oblast","MOS","Zarech'ye",55.395,36.008,51.4534,6,6,"VimpelCom","1","Beeline","RU","250","99","iPhone 8","12.4.1",1,"Mozhaysky District, Moscow Oblast, Russia","Mozhaysky District","administrative_area_level_2","Russia","RU","Moscow Oblast","Mozhaysky District","","143216","","55.39574","36.00864",1,78.9995
3423747268,74866549,"2019-09-01 00:06:55","223.140.xxx.xxx",138248,36952,16,"Taipei","Taiwan","TW",25.0333,121.5333,"TFN Media","Taiwan","TW","Taipei City","TPE","Taipei",25.044,121.560,1.83151,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6 Plus","12.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","105","","25.04403","121.56002",1,1.06286
3423747274,166078284,"2019-09-01 00:06:55","110.54.xxx.xxx",15613,4372,25,"Quezon City","Philippines","PH",14.6300,121.0300,"Sky Fiber","Philippines","PH","Metro Manila","00","Quezon City",14.647,121.049,1.77982,1,0,"Globe Telecom","1","Unknown","","0","0","iPhone 6","12.0",2,"Quezon City, Metro Manila, Philippines","Quezon City","locality","Philippines","PH","Metro Manila","","","","","14.64770","121.04930",2,2.90948
3423747277,156475485,"2019-09-01 00:06:56","101.206.xxx.xxx",106223,27121,19,"Chengdu","China","CN",30.6586,104.0647,"China Unicom","China","CN","Sichuan","SC","Chengdu",30.504,104.062,10.6663,12,12,"UNICOM Sichuan","1","中国联通","CN","460","1","iPhone 7","12.4.1",1,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","","","","30.50441","104.06234",1,0.91888
3423747279,153309632,"2019-09-01 00:06:56","174.237.xxx.xxx",5314,6264,89,"Santa Fe, NM","United States","US",35.6870,-105.9378,"La Canada Wireless Association","United States","US","New Mexico","NM","Santa Fe",35.643,-106.008,5.01336,12,12,"VERIZON WIRELESS","1","Verizon","US","311","480","iPhone XS Max","12.4",1,"Santa Fe, NM, USA","Santa Fe","locality","United States","US","New Mexico","Santa Fe County","","87507","","35.64306","-106.00874",1,8.12333
3423747286,129404992,"2019-09-01 00:06:56","126.182.xxx.xxx",43427,14607,29,"Tokyo","Japan","JP",35.6833,139.6833,"OPEN Project (via 20G SINET)","Japan","JP","Saitama Prefecture","11","Nishikicho",35.817,139.662,9.38392,12,12,"Softbank BB","1","ソフトバンク","JP","440","20","iPhone X","13.0",1,"Toda, Saitama Prefecture, Japan","Toda","locality","Japan","JP","Saitama Prefecture","","","335-0021","","35.81558","139.66322",1,15.846
3423747287,102905456,"2019-09-01 00:06:56","114.4.xxx.xxx",7183,1999,23,"Jakarta","Indonesia","ID",-6.1745,106.8227,"BUANA.NET by SUITEN.ID","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.263,106.784,6.66936,12,12,"PT Indosat Tbk.","1","Carrier","ID","510","1","iPhone 7 Plus","12.4",1,"South Jakarta, South Jakarta City, Special Capital Region of Jakarta, Indonesia","South Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","South Jakarta City","","12310","","-6.26309","106.78442",1,0.740614
3423747289,131949517,"2019-09-01 00:06:56","80.12.xxx.xxx",38317,21719,46,"Marseille","France","FR",43.2964,5.3700,"Orange","France","FR","Occitanie","OCC","Banyuls-dels-Aspres",42.577,2.847,137.063,12,12,"Orange France Mobile","1","Orange France","FR","208","1","iPhone X","13.0",1,"Banyuls-dels-Aspres, France","Banyuls-dels-Aspres","locality","France","FR","Languedoc-Roussillon","Pyrénées-Orientales","","66300","","42.57799","2.84736",1,219.348
3423747301,152561499,"2019-09-01 00:06:57","5.90.xxx.xxx",31180,12930,50,"Castrovillari","Italy","IT",39.8153,16.1997,"Navigabene","Italy","IT","Calabria","78","Diamante",39.696,15.816,21.9911,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone X","12.4.1",1,"Cucco-riviere CS, Italy","Cucco-riviere","locality","Italy","IT","Calabria","Province of Cosenza","Diamante","87023","","39.69650","15.81612",1,35.8827
3423747311,148848629,"2019-09-01 00:06:58","49.180.xxx.xxx",52299,13462,51,"Sydney","Australia","AU",-33.8600,151.2111,"'Yes' Optus","New Zealand","NZ","Auckland","AUK","Auckland",-36.782,174.753,1340.47,5,5,"Optus","1","OPTUS","AU","505","2","iPhone X","12.4",1,"Auckland, New Zealand","Auckland","locality","New Zealand","NZ","Auckland","Auckland","","0620","","-36.78228","174.75316",1,2159.74
3423747312,171597101,"2019-09-01 00:06:58","5.41.xxx.xxx",13615,30739,51,"Qassim","Saudi Arabia","SA",25.8275,42.8638,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Al Qassim","05","Tanumah",26.773,44.210,106.098,12,12,"SaudiNet","1","STC","SA","420","1","iPhone 7","12.3.1",1,"Ayn Ibn Fuhayd Saudi Arabia","Ayn Ibn Fuhayd","locality","Saudi Arabia","SA","Al Qassim","","","52455","","26.77351","44.21074",1,190.315
3423747334,137888270,"2019-09-01 00:07:00","95.153.xxx.xxx",5113,12268,47,"Stavropol","Russian Federation","RU",45.0500,41.9667,"LLC SET (Zelenaya)","Russia","RU","Stavropol Krai","STA","Krasnyy Pakhar'",44.203,43.068,79.8083,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone X","12.4.1",1,"Mineralovodsky District, Stavropol Krai, Russia","Mineralovodsky District","administrative_area_level_2","Russia","RU","Stavropol Krai","Mineralovodsky District","","357204","","44.20932","43.08494",1,130.294
3423747342,172805248,"2019-09-01 00:07:00","157.36.xxx.xxx",5028,7706,43,"Chandigarh","India","IN",30.7333,76.7794,"Softech Infosol Pvt Ltd","India","IN","Haryana","HR","Udaipur",30.226,76.651,35.9002,12,12,"Jio","1","Jio","IN","405","858","iPhone 7 Plus","13.1",1,"Ambala, Haryana, India","Ambala","administrative_area_level_2","India","IN","Haryana","Ambala","","134003","","30.22653","76.65035",1,57.4027
3423747345,173841255,"2019-09-01 00:07:00","171.253.xxx.xxx",36164,19850,21,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"Supernet","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.799,106.742,6.17621,12,12,"Viettel Group","1","Viettel","VN","452","4","iPhone XR","13.1.1",1,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","","","10.79973","106.74236",1,0
3423747365,116814462,"2019-09-01 00:07:02","221.192.xxx.xxx",50190,9644,64,"Wuhan","China","CN",30.5833,114.2833,"China Unicom,Hubei Branch","China","CN","Hubei","HB","Wuhan",30.540,114.014,16.2728,12,12,"China Unicom Hebei","1","中国联通","CN","460","1","iPhone 6","12.4",1,"Wuhan, Hubei, China","Wuhan","locality","China","CN","Hubei","","","","","30.54036","114.01456",1,1.58921
