test_id,test_date,client_ip_id,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,user_agent,isp_name,is_isp,connection_type,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,km_between
8551477034,"2019-09-01 00:00:02","317561808","117.216.xxx.xxx",44968,5290,43,"Bellary","India","IN",15.1394,76.9214,"Wave Networks","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","BSNL","1","2","India","IN","Karnataka","KA","Aldhal",16.044,76.965,62.6677,"Raichur, Karnataka, India","Raichur","administrative_area_level_2","India","IN","Karnataka","Raichur","","584123",100.742
8551477035,"2019-09-01 00:00:02","2241110776","114.139.xxx.xxx",7636,1431,44,"Nanning","China","CN",22.8167,108.3167,"GX-Telecom","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.1.0 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom GUIZHOU","1","2","China","CN","Guizhou","GZ","Tongren",27.717,109.185,343.292,"Tongren, Guizhou, China","Tongren","locality","China","CN","Guizhou","","","",551.859
8551477036,"2019-09-01 00:00:02","1959819316","36.90.xxx.xxx",9722,2436,6,"Semarang","Indonesia","ID",-7.0051,110.4381,"Diponegoro University","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","PT TELKOM INDONESIA","1","2","Indonesia","ID","Central Java","JT","Besuki",-7.172,109.590,59.3192,"Hutan, Winduaji, Paninggaran, Pekalongan, Jawa Tengah, Indonesia","Hutan","administrative_area_level_5","Indonesia","ID","Central Java","Pekalongan","Paninggaran, Winduaji, Hutan","51164",95.3587
8551477038,"2019-09-01 00:00:02","1023600719","103.211.xxx.xxx",51336,57688,2,"New Delhi","India","IN",28.6100,77.2300,"Excitel","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","Satendra Networks","1","2","India","IN","Delhi","DL","Saket",28.518,77.213,6.38462,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110017",10.2636
8551477039,"2019-09-01 00:00:02","1693083494","14.139.xxx.xxx",93383,93461,52,"Jammu","India","IN",32.7266,74.8570,"AIRMESH","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0","National Informatics Centre","0","2","India","IN","Jammu and Kashmir","JK","Jammu",32.733,74.866,0.730112,"Jammu, Jammu and Kashmir 180001, India","Jammu","locality","India","IN","Jammu and Kashmir","Jammu","","180001",1.17369
8551477040,"2019-09-01 00:00:03","231037680","46.250.xxx.xxx",32997,13664,7,"Poznan","Poland","PL",52.2400,16.9167,"Horyzont Technologie Internetowe","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Maverick Network sp. z o.o","1","2","Poland","PL","Greater Poland Voivodeship","WP","Poznan",52.416,16.966,12.4036,"61, Poland","Poznań","locality","Poland","PL","Greater Poland Voivodeship","Poznań County","Poznań","61",19.9394
8551477041,"2019-09-01 00:00:03","443200012","71.81.xxx.xxx",33150,8548,33,"Yakima, WA","United States","US",46.6021,-120.5059,"Noel Communications","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Spectrum","1","2","United States","US","Washington","WA","College Place",46.044,-118.408,107.334,"Walla Walla, WA, USA","Walla Walla","locality","United States","US","Washington","Walla Walla County","","99362",172.545
8551477042,"2019-09-01 00:00:03","254084903","79.51.xxx.xxx",47800,19189,9,"Milan","Italy","IT",45.4640,9.1916,"Fastweb SpA","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Telecom Italia Mobile","1","2","Italy","IT","Piedmont","21","Borgo Vercelli",45.350,8.466,36.075,"Borgo Vercelli, Province of Vercelli, Italy","Borgo Vercelli","administrative_area_level_3","Italy","IT","Piedmont","Province of Vercelli","Borgo Vercelli","13012",57.9924
8551477043,"2019-09-01 00:00:03","1515150159","76.98.xxx.xxx",13803,32413,12,"New Castle, DE","United States","US",39.6620,-75.5668,"Comcast","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36","Comcast Cable","1","2","United States","US","Delaware","DE","Rockland",39.792,-75.573,9.00511,"New Castle County, DE, USA","New Castle County","administrative_area_level_2","United States","US","Delaware","New Castle County","","19803",14.4762
8551477044,"2019-09-01 00:00:03","2239036430","27.129.xxx.xxx",90065,33964,15,"Beijing","China","CN",39.9139,116.3917,"Beijing Broadband Network","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom hebei","1","2","China","CN","Hebei","HE","Yaocheng",37.332,114.701,200.554,"Xingtai, Hebei, China","Xingtai","locality","China","CN","Hebei","","","",322.401
8551477045,"2019-09-01 00:00:03","612279473","37.162.xxx.xxx",30410,21868,89,"Abbadia San Salvatore","Italy","IT",42.8767,11.6727,"ADD39 - Coding SRL","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Iliad Italia","1","4","Italy","IT","Unknown","??",\N,43.147,12.109,28.9899,"Italy","Italy","country","Italy","IT","","","","",46.6027
8551477047,"2019-09-01 00:00:03","346816982","49.206.xxx.xxx",29884,47788,37,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36 OPR/62.0.3331.116","ACT Fibernet","1","2","India","IN","Tamil Nadu","TN","Alandur",13.002,80.206,7.05146,"Ramapuram, Tamil Nadu, India","Ramapuram","locality","India","IN","Tamil Nadu","Tiruvallur","","600089",11.3356
8551477048,"2019-09-01 00:00:03","283457161","200.83.xxx.xxx",8101,5345,47,"Temuco","Chile","CL",-38.7359,-72.5904,"HomeNet Ltda.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","VTR BANDA ANCHA S.A.","1","2","Chile","CL","Araucania","AR","Temuco",-38.733,-72.600,0.548238,"Temuco, Temuco, Araucania, Chile","Temuco","locality","Chile","CL","Araucania","Cautín Province","Temuco","",0.881322
8551477049,"2019-09-01 00:00:03","2241136975","222.93.xxx.xxx",48342,11653,9,"Lianyungang","China","CN",34.6000,119.1667,"China Telecom JiangSu Branch","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom Jiangsu","1","2","China","CN","Jiangsu","JS","Zhangpu",31.287,120.947,251.384,"Suzhou, Jiangsu, China","Suzhou","locality","China","CN","Jiangsu","","","",404.114
8551477050,"2019-09-01 00:00:03","1302620143","223.24.xxx.xxx",1292,3593,33,"Pathum Wan","Thailand","TH",13.7402,100.5352,"DTAC","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","True Internet","1","4","Thailand","TH","Bangkok","10","Bangkok",13.750,100.516,1.4159,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400",2.27614
8551477052,"2019-09-01 00:00:03","2144528948","103.77.xxx.xxx",10274,8728,48,"Surabaya","Indonesia","ID",-7.2651,112.7450,"Hutchison 3 Indonesia SUB","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","PT. Bentang Selaras Teknologi","1","1","Indonesia","ID","East Java","JI","Malang",-7.977,112.628,49.945,"Malang, Malang City, East Java, Indonesia","Malang","locality","Indonesia","ID","East Java","Malang City","","65119",80.2892
8551477053,"2019-09-01 00:00:03","244932302","119.15.xxx.xxx",2121,2061,5,"Phnom Penh","Cambodia","KH",11.5500,104.9167,"Today Communication","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","WiCAM Corporation","1","2","Cambodia","KH","Prey Veng","14","Prey Veng",11.486,105.325,28.0367,"Boeng Preah Commune, Cambodia","Boeng Preah Commune","sublocality_level_1","Cambodia","KH","Prey Veng","Ba Phnum","","",45.0705
8551477054,"2019-09-01 00:00:03","2178525376","155.69.xxx.xxx",76157,74986,2,"Singapore","Singapore","SG",1.3000,103.8000,"Singtel","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Nanyang Technological University","0","2","Singapore","SG","Unknown","??","Boon Lay",1.333,103.700,7.28913,"Singapore, Singapore","Singapore","locality","Singapore","SG","","","","",11.7177
8551477055,"2019-09-01 00:00:03","1308026264","103.70.xxx.xxx",7798,1565,24,"Faridabad","India","IN",28.4211,77.3078,"Tripleplay Broadband Pvt Ltd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Guruji Technology","0","2","India","IN","Uttar Pradesh","UP","Khair",27.950,77.833,45.6981,"Khair, Uttar Pradesh 202138, India","Khair","locality","India","IN","Uttar Pradesh","Aligarh","","202138",73.4622
8551477056,"2019-09-01 00:00:03","1190100737","39.10.xxx.xxx",31290,740,38,"Hsinchu","Taiwan","TW",24.8167,120.9833,"Chief Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36","FarEasTone","1","2","Taiwan","TW","Miaoli County","MIA","Danan",24.528,120.974,19.9361,"365, Taiwan, 苗栗縣泰安鄉梅園村","梅園村","administrative_area_level_4","Taiwan","TW","Taiwan Province","Miaoli County","Tai'an Township, 梅園村","365",32.0484
8551477057,"2019-09-01 00:00:03","191665654","202.86.xxx.xxx",290230,509362,1,"Macau","Macau","MO",22.2000,113.5500,"CTM Internet Services","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.5 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","Companhia de Telecomunicacoes de Macau SARL","1","2","Macau","MO","Unknown","??","Macao",22.200,113.550,0,"Macau, Macau","Macau","locality","Macau","MO","","","","",0
8551477058,"2019-09-01 00:00:03","1194684896","157.48.xxx.xxx",1654,300,88,"Hyderabad","India","IN",17.3700,78.4800,"YOU Broadband India Pvt Ltd.","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.56 Safari/537.36","Jio","1","4","India","IN","Telangana","TG","Hyderabad",17.375,78.474,0.520569,"Hyderabad, Telangana, India","Hyderabad","locality","India","IN","Telangana","","","500457",0.836842
8551477059,"2019-09-01 00:00:03","369139653","115.164.xxx.xxx",14996,389,29,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"U Mobile","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","DIGI","1","4","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.166,101.700,2.2987,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50490",3.69529
8551477060,"2019-09-01 00:00:03","263952687","151.32.xxx.xxx",44222,41205,8,"Turin","Italy","IT",45.0709,7.6858,"BBBell","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Wind Tre","1","2","Italy","IT","Piedmont","21","Grugliasco",45.066,7.583,5.01575,"Grugliasco, Metropolitan City of Turin, Italy","Grugliasco","administrative_area_level_3","Italy","IT","Piedmont","Metropolitan City of Turin","Grugliasco","10095",8.06308
8551477061,"2019-09-01 00:00:03","226687840","180.248.xxx.xxx",14654,4141,6,"Surabaya","Indonesia","ID",-7.2667,112.7333,"Wowrack Indonesia","Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0","PT TELKOM INDONESIA","1","4","Indonesia","ID","East Java","JI","Lirboyo",-7.684,112.958,32.8049,"Indonesia","Indonesia","country","Indonesia","ID","","","","",52.7356
8551477062,"2019-09-01 00:00:03","1239374304","85.91.xxx.xxx",21008,48258,19,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Noutek","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36","Crelcom LLC","1","2","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.032,38.976,0.499637,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015",0.803193
8551477063,"2019-09-01 00:00:03","2238566315","36.235.xxx.xxx",73402,52964,3,"Douliu","Taiwan","TW",23.7078,120.5409,"Chief Telecom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","HiNet","1","2","Taiwan","TW","Yunlin County","YUN","Dounan",23.678,120.477,4.47826,"630, Taiwan, 雲林縣斗南鎮小東里","小東里","administrative_area_level_4","Taiwan","TW","Taiwan Province","Yunlin County","Dounan Township, 小東里","630",7.19903
8551477064,"2019-09-01 00:00:04","1398535286","181.28.xxx.xxx",19933,2963,365,"Buenos Aires","Argentina","AR",-34.6036,-58.3817,"Fibertel","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0","Telecom Argentina S.A.","1","2","Argentina","AR","Autonomous City of Buenos Aires","C","Buenos Aires",-34.603,-58.381,0.0215965,"Buenos Aires, Autonomous City of Buenos Aires, Argentina","Buenos Aires","locality","Argentina","AR","Autonomous City of Buenos Aires","","","C1122",0.0347175
8551477065,"2019-09-01 00:00:04","131832854","188.193.xxx.xxx",4001,3824,17,"Garching","Germany","DE",48.2489,11.6532,"Net-D-Sign GmbH","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:68.0) Gecko/20100101 Firefox/68.0","Vodafone Kabel Deutschland","1","2","Germany","DE","Bavaria","BY","Feldafing",47.950,11.300,26.3375,"Feldafing, Germany","Feldafing","locality","Germany","DE","Bavaria","Upper Bavaria","Starnberg","82340",42.3389
8551477066,"2019-09-01 00:00:04","1598119160","69.161.xxx.xxx",5863,1602,3,"Sydney","Australia","AU",-33.8600,151.2111,"Vocus Communications","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Micfo, LLC.","0","3","Australia","AU","New South Wales","NSW","Sydney",-33.861,151.205,0.337958,"Mascot NSW, Australia","Mascot","locality","Australia","AU","New South Wales","","","2020",0.543284
8551477067,"2019-09-01 00:00:04","2240666498","114.138.xxx.xxx",44780,10669,25,"Chengdu","China","CN",30.6586,104.0647,"China Unicom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom GUIZHOU","1","2","China","CN","Guizhou","GZ",\N,26.583,106.716,324.606,"Guizhou, China","Guizhou","administrative_area_level_1","China","CN","Guizhou","","","",521.821
8551477068,"2019-09-01 00:00:04","2241186839","90.114.xxx.xxx",84865,98198,19,"Chambéry","France","FR",45.5646,5.9178,"Rocho DataCenter","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","Orange","1","2","France","FR","Auvergne-Rhone-Alpes","ARA","Les Martres-de-Veyre",45.685,3.190,132.212,"Les Martres-de-Veyre, France","Les Martres-de-Veyre","locality","France","FR","Auvergne","Puy-de-Dome","","63730",212.538
8551477069,"2019-09-01 00:00:04","1379169035","82.23.xxx.xxx",218147,20654,13,"Bristol","Great Britain","GB",51.4500,-2.5833,"Virgin Media","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15","Virgin Media","1","2","United Kingdom","GB","Bournemouth","BMH","Holdenhurst",50.750,-1.816,58.7633,"Bournemouth BH7, UK","Bournemouth","locality","United Kingdom","GB","England","Bournemouth","","BH7",94.465
8551477070,"2019-09-01 00:00:04","817686421","171.249.xxx.xxx",67747,72204,3,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"SCTV Co.Ltd","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) coc_coc_browser/80.0.180 Chrome/74.0.3729.180 Safari/537.36","Viettel Group","1","2","Vietnam","VN","Ho Chi Minh","SG","Tan Binh",10.802,106.660,3.65984,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","",5.88339
8551477071,"2019-09-01 00:00:04","2177993351","47.157.xxx.xxx",268011,142925,14,"Los Angeles, CA","United States","US",34.0500,-118.2500,"WebNX","Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0","Frontier Communications","1","2","United States","US","California","CA","Los Angeles",34.003,-118.433,11.0086,"Los Angeles, CA, USA","Los Angeles","locality","United States","US","California","Los Angeles County","","90066",17.6969
8551477072,"2019-09-01 00:00:04","125429199","210.160.xxx.xxx",70068,50242,18,"Tokyo","Japan","JP",35.6833,139.6833,"GLBB Japan","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","NTT","1","2","Japan","JP","Osaka Prefecture","27","Kadoma",34.733,135.583,240.833,"Kadoma, Osaka Prefecture, Japan","Kadoma","locality","Japan","JP","Osaka Prefecture","","","571-0050",387.151
8551477073,"2019-09-01 00:00:04","2241151444","222.247.xxx.xxx",87574,22771,15,"Wuhan","China","CN",30.5833,114.2833,"China Telecom Wuhan Branch","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/2.0.2 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom HUNAN","1","2","China","CN","Hunan","HN","Xingsha",28.239,113.087,177.388,"Changsha, Hunan, China","Changsha","locality","China","CN","Hunan","","","",285.16
8551477074,"2019-09-01 00:00:04","334120399","103.31.xxx.xxx",4750,908,51,"Jakarta","Indonesia","ID",-6.1745,106.8227,"CBN","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0","Argon Data Communication","0","2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.460709,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110",0.740614
8551477075,"2019-09-01 00:00:04","1930765837","91.92.xxx.xxx",38815,9205,4,"Sofia","Bulgaria","BG",42.6544,23.3649,"A1 BG","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","Telecom Aset Ltd","1","2","Bulgaria","BG","Kyustendil Province","10","Rila",42.133,23.133,37.9366,"Kocherinovo, Bulgaria","Kocherinovo","administrative_area_level_2","Bulgaria","BG","Kyustendil Province","Kocherinovo","","2638",60.985
8551477076,"2019-09-01 00:00:04","108412026","188.26.xxx.xxx",923867,479344,1,"Bucharest","Romania","RO",44.4167,26.1000,"RCS & RDS","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36","RCS & RDS S.A.","1","2","Romania","RO","Bucharest","B","Sector 6",44.435,26.016,4.33116,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","",6.96257
8551477077,"2019-09-01 00:00:04","1622780238","165.169.xxx.xxx",94814,93212,2,"Saint-Denis La Réunion","France","FR",-20.8907,55.4551,"ORANGE FRANCE","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36 Avast/76.0.1659.101","Reunicable SAS","1","2","Reunion","RE","Unknown","??","Saint-Gilles les Bains",-21.033,55.233,17.3939,"Saint-Paul, Reunion","Saint-Paul","administrative_area_level_3","Reunion","RE","Arrondissement of Saint-Paul","Saint-Paul","","",27.9616
8551477078,"2019-09-01 00:00:04","2240854598","123.168.xxx.xxx",73198,34334,23,"Nanjing","China","CN",32.0602,118.7968,"China Unicom","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) enfi-cloud-desktop/1.3.1 Chrome/66.0.3359.181 Electron/3.1.8 Safari/537.36","China Telecom SHANDONG","1","2","China","CN","Shandong","SD","Qingdao",36.098,120.371,293.538,"Qingdao, Shandong, China","Qingdao","locality","China","CN","Shandong","","","",471.877
8551477079,"2019-09-01 00:00:04","1179644582","86.96.xxx.xxx",6102,6858,82,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36","Emirates Telecommunications Corporation","1","2","United Arab Emirates","AE","Dubai","DU","Jumayra",25.204,55.246,4.57595,"Dubai - Dubai - United Arab Emirates","Dubai","locality","United Arab Emirates","AE","Dubai","","","",7.35608
